refid,unittitle,unitdate,container_type,container_label,extent,extent_desc,note_title,note_text,persname_1,persname_2,persname_3,persname_4
ref1661,An Electroic Shopping Service with Synthesized Speech: A Model and A Simulation,1983,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/654/macagno.nancy.1983.thesis.doc.PDF,Nancy Parilla  Macagno,,,
ref1662,"The American Dream, The Economy, and You",1996,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/655/macaraeg.brendon.1996.thesis.doc.PDF,Brendon Macaraeg,,,
ref1663,The Phases of Faultlines,1997,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/656/madelo.adele.1997.thesis.doc.PDF,Adele Madelo,,,
ref1664,Music for a Film That Wasn't Originally Silent,2002,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/657/mahapatra.ashs.2002.thesis.doc.PDF,Ashs Mahapatra,,,
ref1665,Intelligent Buildings: The Potential for New York City,1986,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/658/mahoney.ellen.1986.thesis.doc.PDF,Ellen  Mahoney,,,
ref1666,Language. Meaning. Space: Efficiency to Acquire Information On-Line,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/659/mak.simonyunsum.2000.thesis.doc.PDF,Simon Yun-Sum Mak,,,
ref1667,Interactive Photobooth,1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/660/malden.kristine.1999.thesis.doc.PDF,Kristine Malden,,,
ref1668,3D ITP,2004,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/661/maleh.marc.2004.thesis.doc.PDF,Marc Maleh,,,
ref1669,The Manhattan Eruv Project,2004,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/662/malkin.elliot.2004.thesis.doc.PDF,Elliott Malkin,,,
ref1670,Establishment of a Security System for a Computer Network Transmitting Confidential Medical Information,1985,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/663/malloy.maureen.1985.thesis.PDF,Maureen Gunning Malloy,,,
ref1671,Where Does a Wireless Local Loop Fit in Today's Telecommunications Market?,1997,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/664/mancuso.louis.1997.thesis.doc.PDF,Louis Mancuso,,,
ref1672,The Krinkl-o-tron,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/665/mangelsen.leif.2006.thesis.doc.PDF,Leif Mangelsen,,,
ref1673,Desperately Seeking,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/666/manoussakis.kleoni.2006.thesis.doc.PDF,Kleoni Manoussakis,,,
ref1674,The Hyper Visual Notepad,1991,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/667/marcho.vittorio.1999.thesis.PDF,Vittorio Marchi,,,
ref1675,The Effect of Competition on Local Exchange Telecommunications Market Place,1992,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/668/marciniak.g.1992.thesis.doc.PDF,G. Marciniak,,,
ref1676,Students of the Game,2002,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/669/marco.daniel.2002.thesis.doc.PDF,Daniel Marco,,,
ref1677,"How Corporations Can Gain a Competitive Marketing Edge By Setting ""Technological Standards""",1987,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/670/marienthal.tony.1987.thesis.doc.PDF,Tony Marienthal,,,
ref1678,Shock: A Hypertext Document,1993,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/671/marinp.stephen.1993.thesis.PDF,Stephen Marino,,,
ref1679,VICAR: A Proposal for Personal Cryptography,1995,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/672/markowitz.gary.1995.thesis.PDF,Gary Markowitz,,,
ref1680,Daydream Project,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/673/marshall.cassandra.2005.thesis.doc.PDF,Cassandra Marshall,,,
ref1681,Lego Safari: A New Form of Interactive Game that Bridges the Digital and the Physical,2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/674/martin.kari.2003.thesis.doc.PDF,Kari  Martin,,,
ref1682,Lego Safari: A New Form of Interactive Game that Bridges the Digital and the Physical,2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/675/merimah.keren.2003.thesis.doc.pdf,Keren Merimah,,,
ref1683,What's Up in New York,1990,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/676/masato.kajiba.1990.thesis.PDF,Kajiba Masato,,,
ref1684,Spatula of Death,2007,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/677/maskin.andy.2007.thesis.doc.PDF,Andy Maskin,,,
ref1685,One,1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/678/masri.sirin.1999.thesis.doc.PDF,Sirin Masri,,,
ref1686,Body/Object/Code: A Framework for Tool Making,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/679/maw.carlyn.2005.thesis.doc.PDF,Carlyn Maw,,,
ref1687,The Fair Use Defense on the Internet,1997,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/680/mccaffrey.john.1997.thesis.doc.PDF,John McCaffrey,,,
ref1688,LinxSync-- On-the-go Bookmark Access,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/681/mccarthy.brenda.2001.thesis.doc.PDF,Brenda McCarthy,,,
ref1689,Superbash,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/682/mcelroy.kerith.2000.thesis.doc.PDF,Kerith McElroy,,,
ref1690,Routers Operation and User Selection Criteria,1994,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/683/mcelroy.terry.1994.thesis.doc.PDF,Terry McElroy,,,
ref1691,The Human Voice in a Culture of Simulation,1997,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/684/mcgimsey.andrea.1997.thesis.doc.PDF,Andrea McGimsey,,,
ref1692,Saturday Night Live 20th Anniversary CD-Rom,1994,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/685/mcginness.neil.1994.thesis.doc.PDF,Neil McGinness,,,
ref1693,"The ""APPLE BYTES"" Project: A Description and Critique",1982,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/686/mckay.anne.1982.thesis.doc.PDF,Anne McKay,,,
ref1694,Sideshow.com,1998,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/687/kahl.fred.1998.thesis.PDF,Fred Kahl,,,
ref1695,www.mydeadmother.com,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/688/kain.philip.2000.thesis.doc.PDF,Philip Kain,,,
ref1696,Create Animation Project,1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/689/kameyama.taeko.1999.thesis.doc.PDF,Taeko Kameyama,,,
ref1697,KidCode: A Multimedia Messaging Program for Children,1997,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/690/kanarek.kevin.1997.thesis.PDF,Kevin Kanarek,,,
ref1698,Walk a Mile...,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/691/kane.damon.2005.thesis.doc.PDF,Damon Kane,,,
ref1699,Design Considerations of Usage Sensitive Chargeback Systems for Private Telecommunications Networks,1985,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/692/kane.robert.1985.thesis.PDF,Robert Kane,,,
ref1700,F.U.S.I.O.N. B.A.N.D.: New Hyperinstrument Band for Children's Music Education,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/693/kang.jiyoung.2006.thesis.doc.PDF,Ji Young Kang,,,
ref1701,Ebook Interfaces in a New Literacy,2002,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/694/kang.leslie.2002.thesis.doc.PDF,Leslie Kang,,,
ref1702,Timecodi: Mobile Schedule Sharing System,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/695/kang.minjeong.2006.thesis.doc.PDF,Min-Jeong Kang,,,
ref1703,Diffusion of High Frequency Radio Modem for Consumer Markey,1991,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/696/kang.seongII.1991.PDF,Seoung Il Kang,,,
ref1704,Seoul Tour Information,1993,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/697/kang.yoonjung.1993.thesis.doc.PDF,Yoon-Jung  Kang,,,
ref1705,WhatIsZero.beta: An easy way to chat and share files,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/698/kantor.daniel.2005.thesis_1.PDF,Daniel Kantor,,,
ref1706,Corporate Messaging Systems: Technologies in Transition,1992,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/699/kapito.ellen.1992.thesis.PDF,Ellen Kapito,,,
ref1707,your.billboard.here,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/700/korula.tarikh.2000.thesis.doc.PDF,Tarikh Korula,,,
ref1709,"Transitions, Identity and Place: Being Hybrid in the 21 Century",2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/702/kaplan.irene.2001.thesis.doc.PDF,Irene  Kaplan,,,
ref1710,"Transitions, Identity and Place: Being Hybrid in the 21 Century",2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/703/kaplan.ruth.2001.thesis.doc.PDF,Ruth Kaplan,,,
ref1711,The Yoga Encyclopedia,2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/704/karlan.jimrun.2003.thesis.PDF,Simrun Kalra,,,
ref1712,the arrival of the beeBox: an Exploration of Spatial Text,2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/705/karpinska.aya.2003.thesis.doc.PDF,Aya  Karpinska,,,
ref1713,Rural Satellite Communications Networks: Developing Programming for Developing Regions,1986,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/706/karsner.jeffrey.1986.thesis.PDF,Jeffrey Karsner,,,
ref1714,HandyAid: A Portable Device for Pediatric Emergencies,1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/707/shavitt.hilla.1999.thesis.PDF,Hilla Shavitt,,,
ref1715,The Joy of Korean Food,2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/708/sheen.jiyoung.2003.thesis.doc.PDF,Jiyoung Sheen,,,
ref1716,"WebFaucet: Building a Premium, Privacy-Centric ISP",2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/709/sheldon.valentine.2000.thesis.doc.pdf,Valentine Sheldon,,,
ref1717,Artsters.com: A Multi Platform Recommender System for Art Exhibitions,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/710/shely.ron.2006.thesis.doc.PDF,Ron Shely,,,
ref1718,Call-Documentary: An Experimental Ethnography,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/711/sherman.alexandra.2005.thesis.doc.PDF,Alexandra Sherman,,,
ref1719,Glowlees: Interactive Building Blocks,2004,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/712/shermaneastman.caroline.2004.thesis.doc.PDF,Caroline Sherman Eastman,,,
ref1720,Untitled,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/713/hata.emiri.2000.thesis.doc.pdf,Hata Emiri,,,
ref1721,"Free Range Appliances in a Light Duck Sauce, Swans Added",2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/714/ho.rania.2000.thesis.doc.pdf,Rania  Ho,,,
ref1722,Untitled,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/715/holgerson.paul.2000.thesis.PDF,Paul  Holgerson,,,
ref1723,Codetree,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/716/huack.rich.2005.thesis.PDF,Rich Huack,,,
ref1724,"Yoink! (aka ""Oops I Swiped Your wifi"")",2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/717/hubbard.dedi.2005.thesis.PDF,Dedi Hubbard,,,
ref1725,Voice vs. Text,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/718/hugh.stephanie.2005.thesis.PDF,Stephanie Hugh,,,
ref1726,Geekids.org,2007,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/719/huh.sol.2007.thesis.doc.PDF,Sol Huh,,,
ref1727,Untitled,1994,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/720/hyun.daejin.1994.thesis.doc.PDF,Daejin Hyun,,,
ref1728,Untitled,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/721/inbal.ainatte.2000.thesis.doc.pdf,Ainatte Inbal,,,
ref1729,Five,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/722/inniss.maxine.2000.thesis.doc.pdf,Maxine Inniss,,,
ref1730,Untitled,1995,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/723/jalali.chere.1995.thesis_1.PDF,L. Chere Jalali,,,
ref1731,unCommon Objects,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/724/moffett.lori.2001.thesis.doc.PDF,Lori Moffett,,,
ref1732,"The Love Triad-- Artist, Artifact, and Audience-- Towards a Telematic Methodology for Creative Expression",2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/725/mohn.timothy.2006.thesis.doc.PDF,Timothy Mohn,,,
ref1733,Untitled,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/726/molefe.morekwe.2005.thesis.doc.PDF,Morekwe Molefe,,,
ref1734,The Endgame Project: Instrumentalizing Artifacts of Culture in Environmental Change,2004,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/727/moll.kathyrn.2004.thesis.doc.PDF,Kathryn Moll,,,
ref1735,Interactive Television for the Home Market: Overview of the State of the Industry,1993,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/728/monterio.maria.1993.thesis.doc.PDF,Maria Monteiro,,,
ref1736,Collaborative Immersive Networked Environment,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/729/tunick.james.2005.thesis.doc.PDF,James Tunick,,,
ref1737,West Brooklyn Intensive Psychiatric Rehabilitation Program,1995,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/730/jalali.chere.1995.thesis_2.PDF,Jalali Chere,,,
